id;trial;session;statement_set;statements;statement_type;factual_truth;responses;confidence;#Vp;#trial;cond;onset_trial;dur_trial
18;5;1;Set D;Das meiste Gold wird derzeit in Südafrika geförder;0;true;1;4;18;5;2;343,23;3,48
18;6;1;Set D;Ein Biber kann in einem Jahr über 200 Bäume fäll;0;true;0;5;18;6;2;350,26;2,75
18;7;1;Set D;Nicole Kidman hat panische Angst vor Schmetterlingen.;0;true;1;1;18;7;2;358,08;5,27
18;8;1;Set C;Goethe schrieb genau 64 Jahre lang an seinem 'Faust'.;1;true;0;3;18;8;2;366,56;6,9
18;9;1;Set D;Ein Schwan trägt ca. 50.000 Federn am Körpe;0;false;1;3;18;9;2;376,89;6,13
18;10;1;Set C;Jean-Jaques Rousseau war alleinerziehender Vater.;1;false;0;1;18;10;2;386,92;6,42
18;11;1;Set C;Frauen bekommen häufiger einen Schluckauf als Männe;1;false;1;6;18;11;2;397,6;2,77
18;12;1;Set C;Ein Nilpferd wiegt bei seiner Geburt ca. 150kg.;1;false;0;2;18;12;2;404,42;3,75
18;13;1;Set C;Ein menschliches Haar wächst jährlich ca. 85 m;1;true;1;3;18;13;2;413,07;-1
18;14;1;Set D;Die Tochter von Sydney Poitier heißt Sydney Poitier;0;true;1;1;18;14;2;426,89;6,1
18;15;1;Set D;Tom Cruise ist Legastheniker.;0;true;0;2;18;15;2;436,18;4,04
18;16;1;Set C;Weibliche Taranteln töten circa 99% ihrer Nachkommen;1;true;1;3;18;16;2;443,4;2,85
18;17;1;Set D;Schweine können keinen Sonnenbrand bekommen;0;false;0;5;18;17;2;450,93;3,62
18;18;1;Set C;Die Wüste Dahna liegt in Saudi-Arabien;1;true;1;3;18;18;2;458,05;4,5
18;19;1;Set D;Der Nacktmull ist das schmerzempfindlichste Tier der Welt.;0;false;0;2;18;19;2;464,95;5,38
18;20;1;Set D;Das Domino-Spiel besteht aus 28 Steinen.;0;true;0;4;18;20;2;474,13;5,85
18;21;1;Set D;Der Film 'Pretty Woman' gewann keinen Oscar. ;0;true;0;2;18;21;2;483,65;6,83
18;22;1;Set C;Hernando Cortéz eroberte Mexiko;1;true;0;2;18;22;2;493,96;5,4
18;23;1;Set C;Beim Rugby gibt es 30 Spieler.;1;true;1;4;18;23;2;503,49;4,13
18;24;1;Set C;Die Ostgoten zählten zum Stamm der Normannen;1;false;0;1;18;24;2;511,14;4,55
18;25;1;Set C;Zuckerwatte wurde von einem Flugzeugpiloten erfunden.;1;false;0;3;18;25;2;518,17;4,76
18;26;1;Set D;Die Erde wird in 340 Längenkreise unterteilt;0;true;0;5;18;26;2;526,15;3,77
18;27;1;Set C;Lachse können bis zu 20 Jahre alt werden;1;false;1;2;18;27;2;533,4;2,75
18;28;1;Set D;Alle Uhren im Film 'Pulp Fiction' stehen auf 4.10 Uhr.;0;false;1;4;18;28;2;538,93;4,33
18;29;1;Set C;Ein neugeborenes Panda-Baby ist kleiner als eine Maus.;1;true;0;5;18;29;2;546,49;3,68
18;30;1;Set C;Sambia hieß früher Nordrhodesie;1;true;0;1;18;30;2;554,55;5,4
18;31;1;Set D;Ein Menschenfloh kann 20cm hoch springen.;0;true;1;3;18;31;2;562,88;3,96
18;32;1;Set D;Giséle Bündchen hat einen Zwillingsbrude;0;false;0;4;18;32;2;569,72;5,23
18;33;1;Set D;Der Javagraben ist die tiefste Meerestiefe der Welt.;0;false;0;6;18;33;2;578,31;3,94
18;34;1;Set C;Der mitteleuropäische Feldschwirl ist kein Zugvogel;1;false;0;1;18;34;2;584,84;6,9
18;35;1;Set D;Seepferdchen gehören zur Gattung der Fische;0;true;0;4;18;35;2;594,1;4,1
18;36;1;Set C;Blaue Augen werden im Alter immer heller.;1;true;0;5;18;36;2;601,06;4,26
18;37;1;Set C;Kleinohrigel haben keine Stacheln.;1;false;1;2;18;37;2;609,32;4,73
18;38;1;Set C;Der Wassergehalt bei Beeren beträgt 90%;1;true;1;4;18;38;2;616,99;4,68
18;39;1;Set D;Sumatra ist die viertgrößte Insel der Wel;0;false;0;3;18;39;2;624,99;7,05
18;40;1;Set C;Wladimir Putin wurde in Murmansk geboren.;1;false;0;4;18;40;2;636,27;4,53
18;41;1;Set C;In USA wird kein Teletext ausgestrahlt.;1;true;0;2;18;41;2;643,14;4,58
18;42;1;Set D;Die Wüste Gobi ist eine Felswüst;0;false;0;6;18;42;2;651,5;4,6
18;43;1;Set D;Die Sektsteuer wurde von Friedrich Ebert eingeführt;0;false;0;1;18;43;2;659,58;3,37
18;44;1;Set D;Bei den italienischen Wahlen 2008 traten 62 Parteien an.;0;false;0;2;18;44;2;665,4;4,56
18;45;1;Set C;Der Reißverschluss wurde in Norwegen erfunden;1;false;1;2;18;45;2;672,45;4,65
18;46;1;Set D;Robbie Williams heißt mit Zweitnamen 'Maximilian';0;true;0;1;18;46;2;680,81;3,05
18;47;1;Set D;Frauen blinzeln fast doppelt so viel wie Männer;0;true;0;5;18;47;2;687,76;2,97
18;48;1;Set D;Das türkische Bad wurde in Griechenland erfunden;0;false;1;1;18;48;2;694,79;5,02
18;49;1;Set C;Die Volksrepublik China wurde 1947 gegründet;1;false;1;6;18;49;2;702,06;6,18
18;50;1;Set D;Minerva ist die römische Göttin der Weishei;0;true;1;6;18;50;2;711,52;4,99
18;51;1;Set C;In Angola ist Spanisch die offizielle Amtssprache.;1;false;1;5;18;51;2;719,67;4,22
18;52;1;Set C;Balsaholz ist die schwerste aller Holzarten.;1;false;0;1;18;52;2;726,45;3,59
18;53;1;Set D;Der Bereich zwischen den Augenbrauen heißt Glabella;0;true;1;2;18;53;2;732,62;3,84
18;54;1;Set C;Tennis wurde in englischen Klöstern erfunden;1;false;1;2;18;54;2;739,4;4,09
18;55;1;Set C;Kokosnüsse haben einen höheren Fettanteil als Pistazie;1;false;1;3;18;55;2;746,38;3,76
18;56;1;Set D;Volleyball wurde in Florida erfunden.;0;false;1;3;18;56;2;753,2;2,18
18;57;1;Set C;Der Name 'Wowereit' heißt auf Litauisch Eichhörnche;1;true;0;2;18;57;2;758,27;3,98
18;58;1;Set C;Spanholz besteht hauptsächlich aus Birkenholz;1;true;0;5;18;58;2;766,15;2,86
18;59;1;Set C;Keime sterben auf Holz schneller ab als auf Plastik.;1;true;0;6;18;59;2;772,3;3,2
18;60;1;Set D;Spanien ist ein Gründungsmitglied der UNO;0;false;1;2;18;60;2;778,46;4,29
19;1;1;Set A;Austern wechseln je nach Jahreszeit ihr Geschlecht.;0;false;1;4;19;1;2;306,78;2,5
19;2;1;Set A;Morpheus ist der griechische Gott der Träume;0;true;1;5;19;2;2;312,86;4,75
19;3;1;Set D;Schweine können keinen Sonnenbrand bekommen;1;false;1;3;19;3;2;320,79;3,27
19;4;1;Set D;Der Nacktmull ist das schmerzempfindlichste Tier der Welt.;1;false;0;4;19;4;2;327,16;2,47
19;5;1;Set A;Die Norfolkinseln im Pazifik gehören zu Neuseeland;0;false;0;4;19;5;2;334,82;4,17
19;6;1;Set A;Die Angst vor dem Küssen nennt man Philemaphobie;0;true;1;5;19;6;2;343,52;6,3
19;7;1;Set D;Bei den italienischen Wahlen 2008 traten 62 Parteien an.;1;false;0;5;19;7;2;353,17;2,29
19;8;1;Set A;Der griechische Gott Apollon ist der Schutzherr der Küste;0;true;1;6;19;8;2;359,1;2,11
19;9;1;Set D;Ein Schwan trägt ca. 50.000 Federn am Körpe;1;false;0;2;19;9;2;364,15;5,96
19;10;1;Set D;Die Sektsteuer wurde von Friedrich Ebert eingeführt;1;false;0;4;19;10;2;373,81;4,4
19;11;1;Set D;Das türkische Bad wurde in Griechenland erfunden;1;false;1;3;19;11;2;381,86;2,65
19;12;1;Set A;Patagonien ist ein Landschaftsabschnitt in Asien.;0;false;1;3;19;12;2;387,97;4,89
19;13;1;Set D;Der Bereich zwischen den Augenbrauen heißt Glabella;1;true;1;4;19;13;2;395,84;2,58
19;14;1;Set A;Manama ist die Hauptstadt Bahrains.;0;true;0;2;19;14;2;401,19;4,43
19;15;1;Set D;Tom Cruise ist Legastheniker.;1;true;1;2;19;15;2;408,38;2,29
19;16;1;Set A;Freddie Mercurys richtiger Name lautete Farrokh Bulsara.;0;true;0;1;19;16;2;413,59;3,81
19;17;1;Set D;Das Domino-Spiel besteht aus 28 Steinen.;1;true;0;1;19;17;2;420,23;3,85
19;18;1;Set D;Frauen blinzeln fast doppelt so viel wie Männer;1;true;1;3;19;18;2;427,25;3,22
19;19;1;Set D;Ein Menschenfloh kann 20cm hoch springen.;1;true;1;3;19;19;2;433,51;1,91
19;20;1;Set A;Brad Pitt heißt eigentlich 'Henry Bradley Pitt';0;false;0;1;19;20;2;438,5;3,1
19;21;1;Set A;Die Azoren gehören zu Spanien;0;false;0;3;19;21;2;444,46;2,5
19;22;1;Set A;Das Lieblingsgetränk von Benedikt XVI. ist Fanta;0;true;0;1;19;22;2;450,26;3,6
19;23;1;Set D;Die Luftpumpe ist eine französische Erfindung;1;false;0;1;19;23;2;457,04;2,4
19;24;1;Set A;Die Nachfolger Mohammeds bezeichnet man als Kalifen.;0;true;1;5;19;24;2;462,16;4,1
19;25;1;Set A;Das Jojo war ursprünglich eine philippinische Jagdwaffe;0;true;0;1;19;25;2;469,29;4,48
19;26;1;Set D;Die Insektenkunde wird auch Entomologie genannt.;1;true;1;3;19;26;2;476,74;5,45
19;27;1;Set A;Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel;0;true;1;1;19;27;2;484,84;4,86
19;28;1;Set A;Der Maler Marc Chagall wurde 1887 in Russland geboren.;0;true;1;2;19;28;2;492,59;3,08
19;29;1;Set A;Wenn Nilpferde sich aufregen, färbt sich ihr Schweiß gr�;0;false;0;3;19;29;2;498,25;2,83
19;30;1;Set A;Schlangen sind taub, da kein Außenohr vorhanden ist;0;true;0;6;19;30;2;504,08;3,12
19;31;1;Set A;Der höchste nordamerikanische Berg liegt in Wyoming;0;false;0;2;19;31;2;510,23;5,52
19;32;1;Set A;Bolivien ist der kleinste Binnenstaat Südamerikas;0;false;1;4;19;32;2;519,04;9,23
19;33;1;Set A;French Fries' wurden in England erfunden.;0;false;1;2;19;33;2;531,08;5,56
19;34;1;Set A;Die Insel Ösel gehört zu Dänema;0;false;1;3;19;34;2;540,15;1,98
19;35;1;Set A;Die Schwarzerle zählt zu den Buchengewächse;0;false;1;3;19;35;2;545,08;3,07
19;36;1;Set D;Spanien ist ein Gründungsmitglied der UNO;1;false;0;3;19;36;2;550,78;2,91
19;37;1;Set A;Der Mond passt vierzigmal in die Erdkugel.;0;false;0;6;19;37;2;557,49;4,25
19;38;1;Set D;Seepferdchen gehören zur Gattung der Fische;1;true;1;6;19;38;2;564,99;5,93
19;39;1;Set A;Der Basenji ist der einzige Hund, der nicht bellt.;0;true;0;1;19;39;2;574,39;3,64
19;40;1;Set D;Die Wüste Gobi ist eine Felswüst;1;false;0;4;19;40;2;580,82;3,55
19;41;1;Set D;Der Javagraben ist die tiefste Meerestiefe der Welt.;1;false;1;6;19;41;2;587,76;2,07
19;42;1;Set D;Das Capybara ist das größte aller Beuteltier;1;false;0;6;19;42;2;592,95;2,35
19;43;1;Set D;Die Tochter von Sydney Poitier heißt Sydney Poitier;1;true;1;1;19;43;2;598,26;5,95
19;44;1;Set A;Die Slowakei gehört nicht zu den NATO-Staaten;0;false;0;5;19;44;2;607,16;3,67
19;45;1;Set A;Unsere Atmosphäre enthält rund 0,00025 % Ozo;0;false;0;1;19;45;2;614,39;2,94
19;46;1;Set D;Nicole Kidman hat panische Angst vor Schmetterlingen.;1;true;0;1;19;46;2;620,07;2,93
19;47;1;Set D;Giséle Bündchen hat einen Zwillingsbrude;1;false;0;1;19;47;2;625,77;1,82
19;48;1;Set D;Die Erde wird in 340 Längenkreise unterteilt;1;true;0;1;19;48;2;630,37;3,4
19;49;1;Set D;Ein Biber kann in einem Jahr über 200 Bäume fäll;1;true;1;3;19;49;2;636,59;2,23
19;50;1;Set A;Die Augen eines Straußes sind größer als sein Gehi;0;true;1;4;19;50;2;641,68;2,76
19;51;1;Set D;Sumatra ist die viertgrößte Insel der Wel;1;false;1;5;19;51;2;647,22;1,65
19;52;1;Set D;Alle Uhren im Film 'Pulp Fiction' stehen auf 4.10 Uhr.;1;false;1;3;19;52;2;651,85;2,21
19;53;1;Set A;Delphine schwimmen höchstens 54 Kilometer pro Stunde;0;true;0;2;19;53;2;656,74;3,85
19;54;1;Set D;Das meiste Gold wird derzeit in Südafrika geförder;1;true;1;2;19;54;2;663,34;2,99
19;55;1;Set A;Es gibt 56 verschiedene Arten eine Krawatte zu binden.;0;false;1;2;19;55;2;669,26;2,15
19;56;1;Set A;Lybien ist das einzige Land mit einer einfarbigen Flagge.;0;true;0;2;19;56;2;674,02;3,84
19;57;1;Set D;Volleyball wurde in Florida erfunden.;1;false;1;2;19;57;2;681,24;1,87
19;58;1;Set D;Robbie Williams heißt mit Zweitnamen 'Maximilian';1;true;1;1;19;58;2;686,4;3,64
19;59;1;Set D;Der Film 'Pretty Woman' gewann keinen Oscar. ;1;true;1;1;19;59;2;692,82;1,93
19;60;1;Set D;Minerva ist die römische Göttin der Weishei;1;true;1;6;19;60;2;697,55;1,88
20;1;1;Set D;Ein Schwan trägt ca. 50.000 Federn am Körpe;1;false;1;1;20;1;2;314,25;4,12
20;2;1;Set D;Giséle Bündchen hat einen Zwillingsbrude;1;false;1;1;20;2;2;321,66;2,92
20;3;1;Set A;Die Angst vor dem Küssen nennt man Philemaphobie;0;true;0;1;20;3;2;327,83;3,65
20;4;1;Set D;Das Capybara ist das größte aller Beuteltier;1;false;0;1;20;4;2;334,59;3,52
20;5;1;Set D;Die Sektsteuer wurde von Friedrich Ebert eingeführt;1;false;0;2;20;5;2;340,92;3,03
20;6;1;Set A;Die Norfolkinseln im Pazifik gehören zu Neuseeland;0;false;0;2;20;6;2;348,12;3,5
20;7;1;Set A;Bolivien ist der kleinste Binnenstaat Südamerikas;0;false;0;2;20;7;2;357,15;3,62
20;8;1;Set A;Das Jojo war ursprünglich eine philippinische Jagdwaffe;0;true;0;1;20;8;2;364,07;3,02
20;9;1;Set D;Die Luftpumpe ist eine französische Erfindung;1;false;1;1;20;9;2;369,67;4,33
20;10;1;Set A;Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel;0;true;1;1;20;10;2;377,06;6,75
20;11;1;Set A;Die Insel Ösel gehört zu Dänema;0;false;0;1;20;11;2;386,54;2,85
20;12;1;Set D;Robbie Williams heißt mit Zweitnamen 'Maximilian';1;true;1;1;20;12;2;392,43;3,92
20;13;1;Set D;Frauen blinzeln fast doppelt so viel wie Männer;1;true;0;1;20;13;2;399,26;3,84
20;14;1;Set D;Sumatra ist die viertgrößte Insel der Wel;1;false;0;1;20;14;2;405,87;3,58
20;15;1;Set A;Die Augen eines Straußes sind größer als sein Gehi;0;true;1;1;20;15;2;412,4;6,17
20;16;1;Set D;Das meiste Gold wird derzeit in Südafrika geförder;1;true;1;2;20;16;2;421,51;3,9
20;17;1;Set A;Die Slowakei gehört nicht zu den NATO-Staaten;0;false;0;1;20;17;2;428,63;6,86
20;18;1;Set A;Delphine schwimmen höchstens 54 Kilometer pro Stunde;0;true;0;1;20;18;2;438,86;3,49
20;19;1;Set A;Austern wechseln je nach Jahreszeit ihr Geschlecht.;0;false;1;1;20;19;2;445,53;4,49
20;20;1;Set D;Spanien ist ein Gründungsmitglied der UNO;1;false;1;1;20;20;2;453,07;3,17
20;21;1;Set A;Unsere Atmosphäre enthält rund 0,00025 % Ozo;0;false;0;1;20;21;2;459,39;4,52
20;22;1;Set D;Die Wüste Gobi ist eine Felswüst;1;false;1;1;20;22;2;466,54;2,97
20;23;1;Set D;Die Tochter von Sydney Poitier heißt Sydney Poitier;1;true;1;1;20;23;2;472,38;4,95
20;24;1;Set A;Die Nachfolger Mohammeds bezeichnet man als Kalifen.;0;true;0;1;20;24;2;480,36;7,84
20;25;1;Set D;Tom Cruise ist Legastheniker.;1;true;1;2;20;25;2;491,02;2,82
20;26;1;Set A;Der Basenji ist der einzige Hund, der nicht bellt.;0;true;0;1;20;26;2;497,22;3,09
20;27;1;Set D;Ein Biber kann in einem Jahr über 200 Bäume fäll;1;true;1;1;20;27;2;503,14;3,29
20;28;1;Set D;Der Film 'Pretty Woman' gewann keinen Oscar. ;1;true;1;2;20;28;2;509,4;3,37
20;29;1;Set D;Der Javagraben ist die tiefste Meerestiefe der Welt.;1;false;1;3;20;29;2;517,21;3,47
20;30;1;Set A;Der Mond passt vierzigmal in die Erdkugel.;0;false;1;1;20;30;2;523,68;4,27
20;31;1;Set A;Freddie Mercurys richtiger Name lautete Farrokh Bulsara.;0;true;0;1;20;31;2;531,29;3,23
20;32;1;Set D;Minerva ist die römische Göttin der Weishei;1;true;1;1;20;32;2;537,27;3,86
20;33;1;Set A;Wenn Nilpferde sich aufregen, färbt sich ihr Schweiß gr�;0;false;0;1;20;33;2;543,87;3,52
20;34;1;Set D;Ein Menschenfloh kann 20cm hoch springen.;1;true;0;3;20;34;2;550,03;3,53
20;35;1;Set D;Bei den italienischen Wahlen 2008 traten 62 Parteien an.;1;false;0;1;20;35;2;556,34;5,41
20;36;1;Set D;Der Bereich zwischen den Augenbrauen heißt Glabella;1;true;1;1;20;36;2;564,88;3,33
20;37;1;Set D;Der Nacktmull ist das schmerzempfindlichste Tier der Welt.;1;false;1;1;20;37;2;571,45;4,39
20;38;1;Set A;Die Azoren gehören zu Spanien;0;false;0;1;20;38;2;578,47;6,4
20;39;1;Set A;Der höchste nordamerikanische Berg liegt in Wyoming;0;false;1;1;20;39;2;587,56;4,07
20;40;1;Set D;Schweine können keinen Sonnenbrand bekommen;1;false;1;1;20;40;2;594,38;2,79
20;41;1;Set A;Schlangen sind taub, da kein Außenohr vorhanden ist;0;true;1;1;20;41;2;600,82;4,62
20;42;1;Set A;Morpheus ist der griechische Gott der Träume;0;true;1;1;20;42;2;608,97;3,94
20;43;1;Set A;Das Lieblingsgetränk von Benedikt XVI. ist Fanta;0;true;0;2;20;43;2;615,76;3,3
20;44;1;Set A;Die Schwarzerle zählt zu den Buchengewächse;0;false;1;1;20;44;2;622,33;4,2
20;45;1;Set D;Die Erde wird in 340 Längenkreise unterteilt;1;true;0;1;20;45;2;629,4;4,84
20;46;1;Set A;Patagonien ist ein Landschaftsabschnitt in Asien.;0;false;0;3;20;46;2;637,35;3,15
20;47;1;Set A;Der griechische Gott Apollon ist der Schutzherr der Küste;0;true;0;2;20;47;2;645,64;3,68
20;48;1;Set A;French Fries' wurden in England erfunden.;0;false;0;1;20;48;2;652,29;4,74
20;49;1;Set D;Alle Uhren im Film 'Pulp Fiction' stehen auf 4.10 Uhr.;1;false;1;3;20;49;2;659,82;3,22
20;50;1;Set D;Nicole Kidman hat panische Angst vor Schmetterlingen.;1;true;1;2;20;50;2;666,14;2,86
20;51;1;Set D;Das türkische Bad wurde in Griechenland erfunden;1;false;1;2;20;51;2;674,25;2,3
20;52;1;Set A;Lybien ist das einzige Land mit einer einfarbigen Flagge.;0;true;0;1;20;52;2;679,78;4,4
20;53;1;Set D;Seepferdchen gehören zur Gattung der Fische;1;true;1;1;20;53;2;686,82;2,78
20;54;1;Set D;Die Insektenkunde wird auch Entomologie genannt.;1;true;1;1;20;54;2;692,2;4,32
20;55;1;Set A;Manama ist die Hauptstadt Bahrains.;0;true;1;1;20;55;2;699,44;3,19
20;56;1;Set D;Volleyball wurde in Florida erfunden.;1;false;1;1;20;56;2;705,69;2,67
20;57;1;Set A;Der Maler Marc Chagall wurde 1887 in Russland geboren.;0;true;0;1;20;57;2;711,13;3,27
20;58;1;Set A;Es gibt 56 verschiedene Arten eine Krawatte zu binden.;0;false;1;1;20;58;2;717,46;2,87
20;59;1;Set D;Das Domino-Spiel besteht aus 28 Steinen.;1;true;1;1;20;59;2;723,13;2,97
20;60;1;Set A;Brad Pitt heißt eigentlich 'Henry Bradley Pitt';0;false;1;1;20;60;2;728,93;4,57
21;1;1;Set D;Der Javagraben ist die tiefste Meerestiefe der Welt.;1;false;0;2;21;1;2;377,94;3,5
21;2;1;Set B;Bob Dylan arbeitet nebenberuflich als Winzer.;0;true;0;1;21;2;2;387,3;3,75
21;3;1;Set D;Robbie Williams heißt mit Zweitnamen 'Maximilian';1;true;1;2;21;3;2;394,28;4,29
21;4;1;Set D;Sumatra ist die viertgrößte Insel der Wel;1;false;0;1;21;4;2;401,74;2,69
21;5;1;Set D;Spanien ist ein Gründungsmitglied der UNO;1;false;1;4;21;5;2;408,03;2,65
21;6;1;Set B;Die Küstenseeschwalbe fliegt jedes Jahr fast 40000 km;0;true;0;1;21;6;2;416,63;3,52
21;7;1;Set D;Die Erde wird in 340 Längenkreise unterteilt;1;true;0;3;21;7;2;423,79;3,73
21;8;1;Set D;Das türkische Bad wurde in Griechenland erfunden;1;false;1;4;21;8;2;436,34;3,24
21;9;1;Set D;Die Sektsteuer wurde von Friedrich Ebert eingeführt;1;false;1;6;21;9;2;444,77;1,69
21;10;1;Set B;Erdbeeren enthalten mehr Vitamin C als Orangen.;0;true;0;2;21;10;2;449,86;2,4
21;11;1;Set D;Tom Cruise ist Legastheniker.;1;true;1;1;21;11;2;456,74;2
21;12;1;Set D;Der Bereich zwischen den Augenbrauen heißt Glabella;1;true;1;4;21;12;2;461,93;2,01
21;13;1;Set D;Bei den italienischen Wahlen 2008 traten 62 Parteien an.;1;false;1;2;21;13;2;466,94;3,1
21;14;1;Set B;Die erste elektronische Mail wurde im Jahr 1973 versendet.;0;false;0;1;21;14;2;474,19;4,12
21;15;1;Set B;Der Speisesaal eines Klosters wird Refektorium genannt.;0;true;1;1;21;15;2;480,99;3,45
21;16;1;Set B;Albany ist die Hauptstadt des US-Bundesstaates New Jersey.;0;false;0;5;21;16;2;486,89;3,8
21;17;1;Set D;Volleyball wurde in Florida erfunden.;1;false;1;1;21;17;2;497,2;1,8
21;18;1;Set D;Der Film 'Pretty Woman' gewann keinen Oscar. ;1;true;0;1;21;18;2;501,7;3,95
21;19;1;Set D;Die Luftpumpe ist eine französische Erfindung;1;false;1;1;21;19;2;508,39;3,68
21;20;1;Set B;Das Finn-Dingi ist ein Einmannboot beim Sportsegeln.;0;true;1;1;21;20;2;514,77;4,55
21;21;1;Set D;Das Capybara ist das größte aller Beuteltier;1;false;1;1;21;21;2;521,91;4,32
21;22;1;Set B;Seoul bedeutet auf koreanisch 'Die Hauptstadt'.;0;true;1;1;21;22;2;529,23;3,37
21;23;1;Set B;Der Erfinder des Bikinis war ursprünglich Schuhdesigner;0;false;0;1;21;23;2;535,01;4,2
21;24;1;Set B;Eine Bienenkönigin legt durchschnittlich 500 Eier am Tag;0;false;0;1;21;24;2;541,69;4,39
21;25;1;Set B;In Uganda ist die Amtssprache englisch.;0;true;0;1;21;25;2;548,68;3,68
21;26;1;Set B;Schären sind Talgletscher in Skandinavien;0;false;1;1;21;26;2;555,39;3,67
21;27;1;Set B;Winston Churchill erhielt den Nobelpreis für Literatur;0;true;0;1;21;27;2;561,54;3,42
21;28;1;Set B;Der Ladogasee ist der größte See Europa;0;true;0;1;21;28;2;567,34;4,15
21;29;1;Set B;Auf indischen Rupienscheinen sind 12 verschiedene Schriften.;0;false;1;2;21;29;2;575,51;4,75
21;30;1;Set B;Einen kastrierten Esel nennt man auch Macker oder Knilch.;0;true;1;1;21;30;2;583,01;3,61
21;31;1;Set D;Schweine können keinen Sonnenbrand bekommen;1;false;1;6;21;31;2;589,55;2,36
21;32;1;Set B;Für Descartes wies Schielen bei Frauen auf Frigidität hi;0;false;1;1;21;32;2;597,12;4
21;33;1;Set D;Der Nacktmull ist das schmerzempfindlichste Tier der Welt.;1;false;1;1;21;33;2;604,65;3,9
21;34;1;Set D;Die Insektenkunde wird auch Entomologie genannt.;1;true;1;4;21;34;2;612,1;3,97
21;35;1;Set D;Das Domino-Spiel besteht aus 28 Steinen.;1;true;1;4;21;35;2;619,07;1,85
21;36;1;Set D;Ein Biber kann in einem Jahr über 200 Bäume fäll;1;true;1;4;21;36;2;624,32;2,22
21;37;1;Set D;Die Wüste Gobi ist eine Felswüst;1;false;0;1;21;37;2;629,57;3,53
21;38;1;Set B;In den USA gibt es die meisten Milliardäre auf der Welt;0;false;1;2;21;38;2;635,9;2,65
21;39;1;Set B;Magnesiummangel kann zu Hautproblemen führen;0;false;0;1;21;39;2;642;4,22
21;40;1;Set B;Sheryl Crow war Hürdenläuferi;0;true;1;1;21;40;2;649;3,82
21;41;1;Set D;Alle Uhren im Film 'Pulp Fiction' stehen auf 4.10 Uhr.;1;false;1;6;21;41;2;655,19;2,16
21;42;1;Set B;Nur Menschen und Affen besitzen einen Bauchnabel.;0;true;0;1;21;42;2;660,13;4,88
21;43;1;Set D;Ein Menschenfloh kann 20cm hoch springen.;1;true;1;2;21;43;2;668,48;2,17
21;44;1;Set D;Das meiste Gold wird derzeit in Südafrika geförder;1;true;1;2;21;44;2;673,88;2,4
21;45;1;Set B;Island ist geologisch das jüngste Inselland der Welt;0;true;1;1;21;45;2;678,79;4,02
21;46;1;Set D;Minerva ist die römische Göttin der Weishei;1;true;1;2;21;46;2;685,69;3,33
21;47;1;Set B;Der Schwertwal gehört zur Gattung der Delfine;0;true;0;1;21;47;2;691,68;4,26
21;48;1;Set B;Der Allradantrieb wurde 1938 in England erfunden.;0;false;1;1;21;48;2;698,45;4,92
21;49;1;Set B;Die kanadische Sängerin Celine Dion hat acht Geschwister;0;false;0;1;21;49;2;705,72;3,82
21;50;1;Set D;Seepferdchen gehören zur Gattung der Fische;1;true;1;2;21;50;2;711,95;3,27
21;51;1;Set D;Nicole Kidman hat panische Angst vor Schmetterlingen.;1;true;1;2;21;51;2;717,6;4,89
21;52;1;Set B;Alexander Graham Bell erfand das Tragflügelboot;0;true;0;1;21;52;2;724,79;3,46
21;53;1;Set D;Die Tochter von Sydney Poitier heißt Sydney Poitier;1;true;1;6;21;53;2;730,57;2,32
21;54;1;Set B;Der Goliathfrosch kann sogar kleine Krokodile verspeisen.;0;false;0;1;21;54;2;735,92;5,28
21;55;1;Set D;Frauen blinzeln fast doppelt so viel wie Männer;1;true;1;1;21;55;2;744,37;3,26
